Date,Open,High,Low,Close,Adj Close,Volume
2023-08-30,8.460000038146973,8.779999732971191,8.359999656677246,8.739999771118164,8.739999771118164,26123600
2023-08-31,8.779999732971191,8.869999885559082,8.520000457763672,8.65999984741211,8.65999984741211,26175600
2023-09-01,8.770000457763672,8.925000190734863,8.720000267028809,8.789999961853027,8.789999961853027,17694500
2023-09-05,8.75,8.875,8.619999885559082,8.75,8.75,18906300
2023-09-06,8.729999542236328,8.8100004196167,8.430000305175781,8.539999961853027,8.539999961853027,23909700
2023-09-07,8.350000381469727,8.579999923706055,8.220000267028809,8.569999694824219,8.569999694824219,19320700
2023-09-08,8.539999961853027,8.670000076293945,8.449999809265137,8.550000190734863,8.550000190734863,15045300
2023-09-11,8.649999618530273,8.920000076293945,8.640000343322754,8.899999618530273,8.899999618530273,19320600
2023-09-12,8.789999961853027,9.187999725341797,8.789999961853027,9.0,9.0,25495600
2023-09-13,9.0,9.09000015258789,8.770000457763672,8.800000190734863,8.800000190734863,16819200
2023-09-14,8.890000343322754,9.180000305175781,8.859999656677246,9.050000190734863,9.050000190734863,23642000
2023-09-15,9.0,9.140000343322754,8.880000114440918,9.069999694824219,9.069999694824219,30416800
2023-09-18,9.050000190734863,9.069999694824219,8.630000114440918,8.670000076293945,8.670000076293945,22678700
2023-09-19,8.649999618530273,8.869999885559082,8.539999961853027,8.619999885559082,8.619999885559082,18091600
2023-09-20,8.670000076293945,8.789999961853027,8.3100004196167,8.319999694824219,8.319999694824219,21643900
2023-09-21,8.109999656677246,8.149999618530273,7.909999847412109,7.949999809265137,7.949999809265137,29426500
2023-09-22,8.029999732971191,8.050000190734863,7.440000057220459,7.539999961853027,7.539999961853027,38736100
2023-09-25,7.460000038146973,7.65500020980835,7.400000095367432,7.510000228881836,7.510000228881836,23107800
2023-09-26,7.400000095367432,7.590000152587891,7.369999885559082,7.400000095367432,7.400000095367432,22544900
2023-09-27,7.480000019073486,7.6570000648498535,7.389999866485596,7.599999904632568,7.599999904632568,28227000
2023-09-28,7.599999904632568,7.840000152587891,7.53000020980835,7.769999980926514,7.769999980926514,23539600
2023-09-29,7.920000076293945,8.300000190734863,7.909999847412109,7.989999771118164,7.989999771118164,28742000
2023-10-02,8.079999923706055,8.15999984741211,7.800000190734863,7.840000152587891,7.840000152587891,20000300
2023-10-03,7.710000038146973,7.75,7.179999828338623,7.28000020980835,7.28000020980835,36674900
2023-10-04,7.409999847412109,7.489999771118164,7.139999866485596,7.46999979019165,7.46999979019165,23978900
2023-10-05,7.420000076293945,7.710000038146973,7.300000190734863,7.650000095367432,7.650000095367432,17072900
2023-10-06,7.510000228881836,8.029999732971191,7.5,7.989999771118164,7.989999771118164,23311700
2023-10-09,7.78000020980835,8.199999809265137,7.769999980926514,8.180000305175781,8.180000305175781,17191900
2023-10-10,8.25,8.529999732971191,8.210000038146973,8.359999656677246,8.359999656677246,20874200
2023-10-11,8.449999809265137,8.725000381469727,8.449999809265137,8.59000015258789,8.59000015258789,22512700
2023-10-12,8.640000343322754,8.664999961853027,8.279999732971191,8.390000343322754,8.390000343322754,22155400
2023-10-13,8.4399995803833,8.475000381469727,8.0649995803833,8.119999885559082,8.119999885559082,21977600
2023-10-16,8.239999771118164,8.350000381469727,8.079999923706055,8.25,8.25,16675200
2023-10-17,8.100000381469727,8.359999656677246,8.079999923706055,8.25,8.25,18473600
2023-10-18,8.1899995803833,8.260000228881836,7.690000057220459,7.769999980926514,7.769999980926514,26281300
2023-10-19,7.75,7.980000019073486,7.590000152587891,7.630000114440918,7.630000114440918,26767700
2023-10-20,7.550000190734863,7.679999828338623,7.320000171661377,7.369999885559082,7.369999885559082,27223700
2023-10-23,7.28000020980835,7.5,6.96999979019165,7.260000228881836,7.260000228881836,29748000
2023-10-24,7.400000095367432,7.574999809265137,7.260000228881836,7.380000114440918,7.380000114440918,23335900
2023-10-25,7.239999771118164,7.269999980926514,7.019999980926514,7.079999923706055,7.079999923706055,31058500
2023-10-26,7.039999961853027,7.170000076293945,6.795000076293945,6.900000095367432,6.900000095367432,47046900
2023-10-27,7.070000171661377,7.079999923706055,6.849999904632568,6.869999885559082,6.869999885559082,45332100
2023-10-30,7.599999904632568,7.880000114440918,6.679999828338623,6.940000057220459,6.940000057220459,125927200
2023-10-31,7.039999961853027,7.570000171661377,7.03000020980835,7.550000190734863,7.550000190734863,63310400
2023-11-01,7.639999866485596,7.75,7.349999904632568,7.579999923706055,7.579999923706055,42359700
2023-11-02,7.900000095367432,8.199999809265137,7.880000114440918,8.170000076293945,8.170000076293945,45933900
2023-11-03,8.279999732971191,8.479999542236328,8.0,8.010000228881836,8.010000228881836,41472500
2023-11-06,8.050000190734863,8.0600004196167,7.369999885559082,7.489999771118164,7.489999771118164,46262100
2023-11-07,7.5,7.599999904632568,7.329999923706055,7.420000076293945,7.420000076293945,34068100
2023-11-08,7.380000114440918,7.394999980926514,7.119999885559082,7.309999942779541,7.309999942779541,28150800
2023-11-09,7.159999847412109,7.170000076293945,6.570000171661377,6.849999904632568,6.849999904632568,86607400
2023-11-10,6.920000076293945,6.949999809265137,6.739999771118164,6.940000057220459,6.940000057220459,29494800
2023-11-13,6.849999904632568,7.110000133514404,6.71999979019165,7.039999961853027,7.039999961853027,33982500
2023-11-14,7.389999866485596,7.53000020980835,7.21999979019165,7.480000019073486,7.480000019073486,38408700
2023-11-15,7.389999866485596,7.5,7.21999979019165,7.369999885559082,7.369999885559082,40095900
2023-11-16,7.28000020980835,7.289999961853027,6.63100004196167,6.710000038146973,6.710000038146973,73603100
2023-11-17,6.800000190734863,6.880000114440918,6.650000095367432,6.829999923706055,6.829999923706055,30785400
2023-11-20,6.769999980926514,6.78000020980835,6.559999942779541,6.614999771118164,6.614999771118164,44558700
2023-11-21,6.539999961853027,6.724999904632568,6.409999847412109,6.71999979019165,6.71999979019165,46170200
2023-11-22,6.800000190734863,7.03000020980835,6.710000038146973,6.900000095367432,6.900000095367432,36549600
2023-11-24,6.900000095367432,6.949999809265137,6.789999961853027,6.860000133514404,6.860000133514404,13457600
2023-11-27,6.869999885559082,7.199999809265137,6.860000133514404,7.03000020980835,7.03000020980835,40258600
2023-11-28,7.039999961853027,7.349999904632568,7.0,7.340000152587891,7.340000152587891,36138300
2023-11-29,7.440000057220459,7.730000019073486,7.309999942779541,7.349999904632568,7.349999904632568,45648300
2023-11-30,7.389999866485596,7.400000095367432,7.099999904632568,7.289999961853027,7.289999961853027,41877900
2023-12-01,7.260000228881836,7.929999828338623,7.170000076293945,7.829999923706055,7.829999923706055,68780300
2023-12-04,7.710000038146973,8.25,7.650000095367432,7.960000038146973,7.960000038146973,45245600
2023-12-05,7.889999866485596,8.029999732971191,7.75,7.989999771118164,7.989999771118164,30468400
2023-12-06,8.140000343322754,8.449999809265137,7.860000133514404,7.889999866485596,7.889999866485596,51458700
2023-12-07,7.980000019073486,8.140000343322754,7.880000114440918,7.960000038146973,7.960000038146973,30489200
2023-12-08,7.949999809265137,8.220000267028809,7.880000114440918,8.130000114440918,8.130000114440918,34463500
2023-12-11,8.119999885559082,8.270000457763672,8.0,8.069999694824219,8.069999694824219,24365600
2023-12-12,8.069999694824219,8.095000267028809,7.824999809265137,7.949999809265137,7.949999809265137,26087100
2023-12-13,7.980000019073486,8.960000038146973,7.840000152587891,8.9399995803833,8.9399995803833,75424700
2023-12-14,9.109999656677246,9.84000015258789,9.09000015258789,9.470000267028809,9.470000267028809,92753900
2023-12-15,9.529999732971191,9.569999694824219,9.140000343322754,9.350000381469727,9.350000381469727,52489000
2023-12-18,9.300000190734863,9.789999961853027,9.210000038146973,9.65999984741211,9.65999984741211,48816300
2023-12-19,9.779999732971191,9.994999885559082,9.65999984741211,9.9399995803833,9.9399995803833,51836700
2023-12-20,9.90999984741211,10.15999984741211,9.229999542236328,9.3100004196167,9.3100004196167,75814700
2023-12-21,9.529999732971191,9.670000076293945,9.390000343322754,9.640000343322754,9.640000343322754,41803000
2023-12-22,9.770000457763672,9.880000114440918,9.585000038146973,9.710000038146973,9.710000038146973,29080400
2023-12-26,9.829999923706055,9.989999771118164,9.744999885559082,9.960000038146973,9.960000038146973,26013700
2023-12-27,10.010000228881836,10.489999771118164,10.0,10.319999694824219,10.319999694824219,44253700
2023-12-28,10.279999732971191,10.390000343322754,10.1850004196167,10.279999732971191,10.279999732971191,26416400
2023-12-29,10.25,10.298999786376953,9.8100004196167,9.949999809265137,9.949999809265137,38152600
2024-01-02,9.710000038146973,9.8149995803833,9.520000457763672,9.649999618530273,9.649999618530273,38035000
2024-01-03,8.90999984741211,9.029999732971191,8.279999732971191,8.3100004196167,8.3100004196167,82970700
2024-01-04,8.350000381469727,8.585000038146973,8.170000076293945,8.420000076293945,8.420000076293945,37398900
2024-01-05,8.270000457763672,8.5,8.15999984741211,8.220000267028809,8.220000267028809,39621600
2024-01-08,8.25,8.619999885559082,8.229999542236328,8.529999732971191,8.529999732971191,32042200
2024-01-09,8.399999618530273,8.520000457763672,8.279999732971191,8.319999694824219,8.319999694824219,26168200
2024-01-10,8.329999923706055,8.600000381469727,8.140000343322754,8.479999542236328,8.479999542236328,39487200
2024-01-11,8.40999984741211,8.430000305175781,8.0600004196167,8.170000076293945,8.170000076293945,46166600
2024-01-12,8.170000076293945,8.300000190734863,7.809999942779541,7.889999866485596,7.889999866485596,49156500
2024-01-16,7.769999980926514,7.849999904632568,7.610000133514404,7.71999979019165,7.71999979019165,38223300
2024-01-17,7.53000020980835,7.579999923706055,7.369999885559082,7.53000020980835,7.53000020980835,41129900
2024-01-18,7.619999885559082,7.630000114440918,7.230000019073486,7.409999847412109,7.409999847412109,47079900
2024-01-19,7.449999809265137,7.5,7.210000038146973,7.489999771118164,7.489999771118164,39811300
2024-01-22,7.829999923706055,8.329999923706055,7.71999979019165,7.920000076293945,7.920000076293945,69046700
2024-01-23,8.100000381469727,8.140000343322754,7.730000019073486,7.75,7.75,45600700
2024-01-24,7.889999866485596,7.940000057220459,7.53000020980835,7.559999942779541,7.559999942779541,41431000
2024-01-25,7.659999847412109,7.75,7.550000190734863,7.650000095367432,7.650000095367432,49509400
2024-01-26,7.690000057220459,7.829999923706055,7.519999980926514,7.619999885559082,7.619999885559082,72566000
2024-01-29,8.819999694824219,9.449999809265137,8.619999885559082,9.15999984741211,9.15999984741211,286380900
2024-01-30,9.029999732971191,9.399999618530273,8.380000114440918,8.399999618530273,8.399999618530273,119356000
2024-01-31,8.09000015258789,8.34000015258789,7.809999942779541,7.829999923706055,7.829999923706055,110241400
2024-02-01,7.929999828338623,7.960000038146973,7.570000171661377,7.730000019073486,7.730000019073486,76525400
2024-02-02,7.579999923706055,7.949999809265137,7.46999979019165,7.880000114440918,7.880000114440918,53205100
2024-02-05,7.699999809265137,7.760000228881836,7.449999809265137,7.579999923706055,7.579999923706055,42003000
2024-02-06,7.590000152587891,7.880000114440918,7.53000020980835,7.800000190734863,7.800000190734863,44063700
2024-02-07,7.820000171661377,7.829999923706055,7.570000171661377,7.659999847412109,7.659999847412109,37544900
2024-02-08,7.699999809265137,8.140000343322754,7.659999847412109,8.079999923706055,8.079999923706055,49560500
2024-02-09,8.1850004196167,8.350000381469727,8.079999923706055,8.130000114440918,8.130000114440918,40417500
2024-02-12,8.119999885559082,8.5,8.104999542236328,8.329999923706055,8.329999923706055,44804100
2024-02-13,7.840000152587891,8.204999923706055,7.78000020980835,8.020000457763672,8.020000457763672,62894400
2024-02-14,8.149999618530273,8.430000305175781,8.100000381469727,8.420000076293945,8.420000076293945,44248000
2024-02-15,8.5,8.550000190734863,8.34000015258789,8.529999732971191,8.529999732971191,40691500
2024-02-16,8.4399995803833,8.579999923706055,8.270000457763672,8.359999656677246,8.359999656677246,50285500
2024-02-20,8.289999961853027,8.520000457763672,8.210000038146973,8.510000228881836,8.510000228881836,39814900
2024-02-21,8.34000015258789,8.350000381469727,8.100000381469727,8.109999656677246,8.109999656677246,39260200
2024-02-22,8.239999771118164,8.350000381469727,8.140000343322754,8.15999984741211,8.15999984741211,30401200
2024-02-23,8.170000076293945,8.369999885559082,8.109999656677246,8.170000076293945,8.170000076293945,27447600
2024-02-26,8.1899995803833,8.6899995803833,8.164999961853027,8.539999961853027,8.539999961853027,46576100
2024-02-27,8.75,9.170000076293945,8.699999809265137,9.149999618530273,9.149999618530273,66939300
2024-02-28,9.039999961853027,9.180000305175781,8.829999923706055,8.859999656677246,8.859999656677246,42120700
2024-02-29,9.069999694824219,9.138999938964844,8.819999694824219,8.979999542236328,8.979999542236328,29742200
2024-03-01,8.989999771118164,9.039999961853027,8.770000457763672,8.989999771118164,8.989999771118164,26200600
2024-03-04,9.050000190734863,9.130000114440918,8.569999694824219,8.579999923706055,8.579999923706055,35426400
2024-03-05,8.069999694824219,8.199999809265137,7.260000228881836,7.269999980926514,7.269999980926514,187827900
2024-03-06,7.369999885559082,7.619999885559082,7.050000190734863,7.400000095367432,7.400000095367432,131025300
2024-03-07,7.5,7.578999996185303,7.179999828338623,7.46999979019165,7.46999979019165,83118900
2024-03-08,7.519999980926514,7.829999923706055,7.46999979019165,7.710000038146973,7.710000038146973,76490500
2024-03-11,7.804999828338623,7.949999809265137,7.610000133514404,7.679999828338623,7.679999828338623,59023000
2024-03-12,7.679999828338623,7.690000057220459,7.380000114440918,7.480000019073486,7.480000019073486,49576500
2024-03-13,7.429999828338623,7.559999942779541,7.360000133514404,7.380000114440918,7.380000114440918,42118300
2024-03-14,7.329999923706055,7.349999904632568,6.989999771118164,7.050000190734863,7.050000190734863,69575100
2024-03-15,7.03000020980835,7.050000190734863,6.909999847412109,7.03000020980835,7.03000020980835,52674400
2024-03-18,7.065000057220459,7.110000133514404,6.860000133514404,7.079999923706055,7.079999923706055,47168400
2024-03-19,6.920000076293945,7.03000020980835,6.815000057220459,6.920000076293945,6.920000076293945,50479000
2024-03-20,6.925000190734863,7.369999885559082,6.869999885559082,7.360000133514404,7.360000133514404,61455100
2024-03-21,7.550000190734863,7.570000171661377,7.360000133514404,7.440000057220459,7.440000057220459,56091900
2024-03-22,7.320000171661377,7.408999919891357,7.239999771118164,7.300000190734863,7.300000190734863,23188400
2024-03-25,7.28000020980835,7.5970001220703125,7.25,7.449999809265137,7.449999809265137,27430900
2024-03-26,7.349999904632568,7.460000038146973,7.164999961853027,7.199999809265137,7.199999809265137,39576600
2024-03-27,7.28000020980835,7.369999885559082,7.170000076293945,7.360000133514404,7.360000133514404,34738800
2024-03-28,7.329999923706055,7.46999979019165,7.289999961853027,7.300000190734863,7.300000190734863,30108100
2024-04-01,7.309999942779541,7.340000152587891,7.119999885559082,7.21999979019165,7.21999979019165,31681900
2024-04-02,7.050000190734863,7.21999979019165,6.96999979019165,7.199999809265137,7.199999809265137,29678800
2024-04-03,7.309999942779541,7.579999923706055,7.230000019073486,7.539999961853027,7.539999961853027,50638600
2024-04-04,7.650000095367432,7.710000038146973,7.269999980926514,7.309999942779541,7.309999942779541,49594100
2024-04-05,7.300000190734863,7.460000038146973,7.25,7.400000095367432,7.400000095367432,29121300
2024-04-08,7.510000228881836,7.769999980926514,7.5,7.760000228881836,7.760000228881836,56858200
2024-04-09,7.820000171661377,7.940000057220459,7.730000019073486,7.889999866485596,7.889999866485596,46554000
2024-04-10,7.650000095367432,7.800000190734863,7.480000019073486,7.559999942779541,7.559999942779541,53826100
2024-04-11,7.570000171661377,7.639999866485596,7.429999828338623,7.639999866485596,7.639999866485596,28651700
2024-04-12,7.559999942779541,7.599999904632568,7.300000190734863,7.329999923706055,7.329999923706055,36044300
2024-04-15,7.329999923706055,7.420000076293945,7.079999923706055,7.119999885559082,7.119999885559082,33759400
2024-04-16,7.045000076293945,7.284999847412109,6.96999979019165,7.199999809265137,7.199999809265137,34200500
2024-04-17,7.230000019073486,7.340000152587891,7.119999885559082,7.159999847412109,7.159999847412109,29625600
2024-04-18,7.159999847412109,7.380000114440918,7.070000171661377,7.130000114440918,7.130000114440918,34419100
2024-04-19,7.079999923706055,7.28000020980835,7.050000190734863,7.110000133514404,7.110000133514404,36530500
2024-04-22,7.170000076293945,7.289999961853027,7.105000019073486,7.25,7.25,31327400
2024-04-23,7.239999771118164,7.590000152587891,7.21999979019165,7.579999923706055,7.579999923706055,40321500
2024-04-24,7.605000019073486,7.679999828338623,7.460000038146973,7.599999904632568,7.599999904632568,39726800
2024-04-25,7.420000076293945,7.599999904632568,7.260000228881836,7.590000152587891,7.590000152587891,47658800
2024-04-26,7.697999954223633,7.900000095367432,7.579999923706055,7.869999885559082,7.869999885559082,88631000
2024-04-29,7.369999885559082,7.449999809265137,7.0,7.045000076293945,7.045000076293945,149660200
2024-04-30,6.880000114440918,6.889999866485596,6.610000133514404,6.78000020980835,6.78000020980835,78411600
2024-05-01,6.699999809265137,7.179999828338623,6.650000095367432,6.920000076293945,6.920000076293945,68347700
2024-05-02,7.03000020980835,7.110000133514404,6.860000133514404,6.989999771118164,6.989999771118164,45473400
2024-05-03,7.130000114440918,7.239999771118164,6.880000114440918,6.960000038146973,6.960000038146973,56618000
2024-05-06,7.054999828338623,7.269999980926514,7.03000020980835,7.159999847412109,7.159999847412109,50016600
2024-05-07,7.119999885559082,7.190000057220459,7.03000020980835,7.059999942779541,7.059999942779541,31025600
2024-05-08,6.980000019073486,7.085000038146973,6.929999828338623,7.050000190734863,7.050000190734863,29637600
2024-05-09,7.079999923706055,7.130000114440918,6.989999771118164,7.059999942779541,7.059999942779541,22463500
2024-05-10,7.050000190734863,7.090000152587891,6.920000076293945,6.940000057220459,6.940000057220459,29080800
2024-05-13,7.03000020980835,7.320000171661377,7.0,7.110000133514404,7.110000133514404,55264000
2024-05-14,7.210000038146973,7.639999866485596,7.199999809265137,7.46999979019165,7.46999979019165,74991900
2024-05-15,7.630000114440918,7.630000114440918,7.210000038146973,7.269999980926514,7.269999980926514,35185400
2024-05-16,7.230000019073486,7.300000190734863,7.110000133514404,7.119999885559082,7.119999885559082,28905000
2024-05-17,7.150000095367432,7.420000076293945,7.119999885559082,7.28000020980835,7.28000020980835,36606000
2024-05-20,7.25,7.289999961853027,7.170000076293945,7.190000057220459,7.190000057220459,20605800
2024-05-21,7.150000095367432,7.199999809265137,7.050000190734863,7.079999923706055,7.079999923706055,24500700
2024-05-22,7.059999942779541,7.139999866485596,6.96999979019165,7.019999980926514,7.019999980926514,28018400
2024-05-23,7.039999961853027,7.070000171661377,6.769999980926514,6.829999923706055,6.829999923706055,53003900
2024-05-24,6.869999885559082,7.0,6.869999885559082,6.920000076293945,6.920000076293945,21484400
2024-05-28,6.989999771118164,7.050000190734863,6.869999885559082,6.889999866485596,6.889999866485596,31435900
2024-05-29,6.78000020980835,6.849999904632568,6.684999942779541,6.849999904632568,6.849999904632568,26240400
2024-05-30,6.840000152587891,6.929999828338623,6.809999942779541,6.909999847412109,6.909999847412109,21911400
2024-05-31,6.949999809265137,6.989999771118164,6.760000228881836,6.900000095367432,6.900000095367432,28216900
2024-06-03,6.96999979019165,6.989999771118164,6.75,6.769999980926514,6.769999980926514,31596700
2024-06-04,6.75,6.860000133514404,6.710000038146973,6.71999979019165,6.71999979019165,27546400
2024-06-05,6.769999980926514,6.940000057220459,6.71999979019165,6.909999847412109,6.909999847412109,32061500
2024-06-06,6.900000095367432,7.090000152587891,6.840000152587891,7.079999923706055,7.079999923706055,26131000
2024-06-07,6.920000076293945,7.050000190734863,6.864999771118164,6.989999771118164,6.989999771118164,26082300
2024-06-10,6.900000095367432,7.070000171661377,6.880000114440918,7.03000020980835,7.03000020980835,20848000
2024-06-11,7.0,7.038000106811523,6.900000095367432,7.0,7.0,20066600
2024-06-12,7.170000076293945,7.427999973297119,7.050000190734863,7.070000171661377,7.070000171661377,57027300
2024-06-13,7.099999904632568,7.130000114440918,6.769999980926514,6.800000190734863,6.800000190734863,51888300
2024-06-14,6.710000038146973,6.764999866485596,6.429999828338623,6.460000038146973,6.460000038146973,75531400
2024-06-17,6.460000038146973,6.489999771118164,6.300000190734863,6.460000038146973,6.460000038146973,45193300
2024-06-18,6.460000038146973,6.599999904632568,6.389999866485596,6.420000076293945,6.420000076293945,28420200
2024-06-20,6.420000076293945,6.449999809265137,6.260000228881836,6.320000171661377,6.320000171661377,31396900
2024-06-21,6.300000190734863,6.349999904632568,6.199999809265137,6.320000171661377,6.320000171661377,34537200
2024-06-24,6.320000171661377,6.570000171661377,6.300000190734863,6.539999961853027,6.539999961853027,32286900
2024-06-25,6.539999961853027,6.539999961853027,6.409999847412109,6.449999809265137,6.449999809265137,19627200
2024-06-26,6.400000095367432,6.480000019073486,6.360000133514404,6.460000038146973,6.460000038146973,18400200
2024-06-27,6.409999847412109,6.539999961853027,6.360000133514404,6.539999961853027,6.539999961853027,18808000
2024-06-28,6.599999904632568,6.650000095367432,6.53000020980835,6.610000133514404,6.610000133514404,30002000
2024-07-01,6.599999904632568,6.670000076293945,6.414999961853027,6.429999828338623,6.429999828338623,30828100
2024-07-02,6.429999828338623,6.480000019073486,6.289999961853027,6.449999809265137,6.449999809265137,26977400
2024-07-03,6.480000019073486,6.550000190734863,6.414999961853027,6.519999980926514,6.519999980926514,15364300
2024-07-05,6.480000019073486,6.510000228881836,6.380000114440918,6.46999979019165,6.46999979019165,15639700
2024-07-08,6.485000133514404,6.53000020980835,6.349999904632568,6.349999904632568,6.349999904632568,22763700
2024-07-09,6.349999904632568,6.380000114440918,6.150000095367432,6.380000114440918,6.380000114440918,40392200
2024-07-10,6.420000076293945,6.619999885559082,6.320000171661377,6.570000171661377,6.570000171661377,37482300
2024-07-11,6.800000190734863,6.929999828338623,6.679999828338623,6.769999980926514,6.769999980926514,46656300
2024-07-12,6.889999866485596,7.0,6.809999942779541,6.96999979019165,6.96999979019165,36944900
